date,nice_date,day,time,text,is_retweet,id
2018-08-17 19:25:00,"August 17, 2018 07:25 PM",Friday,1925,,FALSE,12190
2018-08-17 20:29:00,"August 17, 2018 08:29 PM",Friday,2029,Fox News has learned that Bruce Ohr wrote Christopher Steele following the firing of James Comey saying that he was afraid the anti-Trump Russia probe will be exposed.  Charles Payne  @  FoxBusiness   How much more does Mueller have to see? They have blinders on - RIGGED!,FALSE,12191
2018-08-17 23:37:00,"August 17, 2018 11:37 PM",Friday,2337,Bruce Ohr of DOJ is in legal jeopardy its astonishingthat hes still employed. Bruce and; Nelly Ohrs bank account is getting fatter and; fatter because of the Dossier that they are both peddling. He doesnt disclose it under Fed Regs. Using your Federal office for personal.......,FALSE,12192
2018-08-17 23:46:00,"August 17, 2018 11:46 PM",Friday,2346,Bruce Ohr of DOJ is in legal jeopardy its astonishing that hes still employed. Bruce and; Nelly Ohrs bank account is getting fatter and; fatter because of the Dossier that they are both peddling. He doesnt disclose it under Fed Regs. Using your Federal office for personal.......,FALSE,12193
2018-08-17 23:47:00,"August 17, 2018 11:47 PM",Friday,2347,....financial gain is a Federal Gratuity Statute Violation Bribery Statute Violation Honest Services Violation....all Major Crimes....because the DOJ is run by BLANK Jeff Sessions......  Gregg Jarrett.  So when does Mueller do what must be done? Probably never! @  FoxNews,FALSE,12194
2018-08-18 09:23:00,"August 18, 2018 09:23 AM",Saturday,0923,Social Media is totally discriminating against Republican/Conservative voices. Speaking loudly and clearly for the Trump Administration we wont let that happen. They are closing down the opinions of many people on the RIGHT while at the same time doing nothing to others.......,FALSE,12195
2018-08-18 09:32:00,"August 18, 2018 09:32 AM",Saturday,0932,.....Censorship is a very dangerous thing and; absolutely impossible to police. If you are weeding out Fake News there is nothing so Fake as CNN and; MSNBC and; yet I do not ask that their sick behavior be removed. I get used to it and watch with a grain of salt or dont watch at all..,FALSE,12196
2018-08-18 09:40:00,"August 18, 2018 09:40 AM",Saturday,0940,....Too many voices are being destroyed some good and; some bad and that cannot be allowed to happen. Who is making the choices because I can already tell you that too many mistakes are being made. Let everybody participate good and; bad and we will all just have to figure it out!,FALSE,12197
2018-08-18 09:46:00,"August 18, 2018 09:46 AM",Saturday,0946,All of the fools that are so focused on looking only at Russia should start also looking in another direction China. But in the end if we are smart tough and well prepared we will get along with everyone!,FALSE,12198
2018-08-18 11:06:00,"August 18, 2018 11:06 AM",Saturday,1106,,FALSE,12199
2018-08-18 11:12:00,"August 18, 2018 11:12 AM",Saturday,1112,Has anyone looked at the mistakes that John Brennan made while serving as CIA Director? He will go down as easily the WORST in history and; since getting out he has become nothing less than a loudmouth partisan political hack who cannot be trusted with the secrets to our country!,FALSE,12200
2018-08-18 11:34:00,"August 18, 2018 11:34 AM",Saturday,1134,Great Job  Rachel Campos-Duffy on @  foxandfriends.,FALSE,12201
2018-08-18 11:39:00,"August 18, 2018 11:39 AM",Saturday,1139,The Economy is stronger and better than ever before. Importantly there remains tremendous potential - it will only get better with time!,FALSE,12202
2018-08-18 17:39:00,"August 18, 2018 05:39 PM",Saturday,1739,,FALSE,12203
2018-08-18 19:51:00,"August 18, 2018 07:51 PM",Saturday,1951,The United States has ended the ridiculous 230 Million Dollar yearly development payment to Syria. Saudi Arabia and other rich countries in the Middle East will start making payments instead of the U.S. I want to develop the U.S. our military and countries that help us!,FALSE,12204
2018-08-18 20:04:00,"August 18, 2018 08:04 PM",Saturday,2004,I allowed White House Counsel Don McGahn and all other requested members of the White House Staff to fully cooperate with the Special Councel. In addition we readily gave over one million pages of documents. Most transparent in history. No Collusion No Obstruction. Witch Hunt!,FALSE,12205
2018-08-18 20:12:00,"August 18, 2018 08:12 PM",Saturday,2012,I allowed White House Counsel Don McGahn and all other requested members of the White House Staff to fully cooperate with the Special Counsel. In addition we readily gave over one million pages of documents. Most transparent in history. No Collusion No Obstruction. Witch Hunt!,FALSE,12206
2018-08-19 09:01:00,"August 19, 2018 09:01 AM",Sunday,0901,The failing @  nytimes wrote a Fake piece today implying that because White House Councel Don McGahn was giving hours of testimony to the Special Councel he must be a John Dean type RAT. But I allowed him and all others to testify - I didnt have to. I have nothing to hide......,FALSE,12207
2018-08-19 09:15:00,"August 19, 2018 09:15 AM",Sunday,0915,....and have demanded transparency so that this Rigged and Disgusting Witch Hunt can come to a close. So many lives have been ruined over nothing - McCarthyism at its WORST! Yet Mueller and; his gang of Dems refuse to look at the real crimes on the other side - Media is even worse!,FALSE,12208
2018-08-19 09:30:00,"August 19, 2018 09:30 AM",Sunday,0930,No Collusion and No Obstruction except by Crooked Hillary and the Democrats. All of the resignations and corruption yet heavily conflicted Bob Mueller refuses to even look in that direction. What about the Brennan Comey McCabe Strzok lies to Congress or Crookeds Emails!,FALSE,12209
2018-08-19 10:06:00,"August 19, 2018 10:06 AM",Sunday,1006,The Failing New York Times wrote a story that made it seem like the White House Councel had TURNED on the President when in fact it is just the opposite - and; the two Fake reporters knew this. This is why the Fake News Media has become the Enemy of the People. So bad for America!,FALSE,12210
2018-08-19 10:14:00,"August 19, 2018 10:14 AM",Sunday,1014,Some members of the media are very Angry at the Fake Story in the New York Times. They actually called to complain and apologize - a big step forward. From the day I announced the Times has been Fake News and with their disgusting new Board Member it will only get worse!,FALSE,12211
2018-08-19 10:24:00,"August 19, 2018 10:24 AM",Sunday,1024,Study the late Joseph McCarthy because we are now in period with Mueller and his gang that make Joseph McCarthy look like a baby! Rigged Witch Hunt!,FALSE,12212
2018-08-20 09:28:00,"August 20, 2018 09:28 AM",Monday,0928,Disgraced and discredited Bob Mueller and his whole group of Angry Democrat Thugs spent over 30 hours with the White House Councel only with my approval for purposes of transparency. Anybody needing that much time when they know there is no Russian Collusion is just someone....,FALSE,12213
2018-08-20 09:38:00,"August 20, 2018 09:38 AM",Monday,0938,....looking for trouble. They are enjoying ruining peoples lives and REFUSE to look at the real corruption on the Democrat side - the lies the firings the deleted Emails and soooo much more! Muellers Angry Dems are looking to impact the election. They are a National Disgrace!,FALSE,12214
2018-08-20 09:48:00,"August 20, 2018 09:48 AM",Monday,0948,Wheres the Collusion? They made up a phony crime called Collusion and when there was no Collusion they say there was Obstruction (of a phony crime that never existed). If you FIGHT BACK or say anything bad about the Rigged Witch Hunt they scream Obstruction!,FALSE,12215
2018-08-20 12:13:00,"August 20, 2018 12:13 PM",Monday,1213,I hope John Brennan the worst CIA Director in our countrys history brings a lawsuit. It will then be very easy to get all of his records texts emails and documents to show not only the poor job he did but how he was involved with the Mueller Rigged Witch Hunt. He wont sue!,FALSE,12216
2018-08-20 12:23:00,"August 20, 2018 12:23 PM",Monday,1223,Everybody wants to keep their Security Clearance its worth great prestige and big dollars even board seats and that is why certain people are coming forward to protect Brennan. It certainly isnt because of the good job he did! He is a political hack.,FALSE,12217
2018-08-20 12:36:00,"August 20, 2018 12:36 PM",Monday,1236,Will Bruce Ohr whose family received big money for helping to create the phony dirty and discredited Dossier ever be fired from the Jeff Sessions  Justice Department? A total joke!,FALSE,12218
2018-08-20 12:46:00,"August 20, 2018 12:46 PM",Monday,1246,Bruce Ohr is at the center of FALSE ALLEGATIONS which led to a multi-million dollar investigation into what apparently didnt happen. Darrell Issa House Oversight. We can take out the word apparently.  @  FoxNews,FALSE,12219
2018-08-20 15:14:00,"August 20, 2018 03:14 PM",Monday,1514,It is outrageous that Poisonous Synthetic Heroin Fentanyl comes pouring into the U.S. Postal System from China. We can and must END THIS NOW! The Senate should pass the STOP ACT  and firmly STOP this poison from killing our children and destroying our country. No more delay!,FALSE,12220
2018-08-20 21:49:00,"August 20, 2018 09:49 PM",Monday,2149,,FALSE,12221
2018-08-20 23:46:00,"August 20, 2018 11:46 PM",Monday,2346,.@  DianeHarkey is an extraordinary woman of great accomplishment and; potential. She is running as a very popular Republican for the Congressional seat of my friend Darrell Issa-with his complete support. Diane is strong on crime loves our Military and; Vets-has my total Endorsement!,FALSE,12222
2018-08-21 00:06:00,"August 21, 2018 12:06 AM",Tuesday,0006,Just watched former Intelligence Official Phillip Mudd become totally unglued and weird while debating wonderful @  PARISDENNARD over Brennans Security Clearance. Dennard destroyed him but Mudd is in no mental condition to have such a Clearance. Should be REVOKED? @  seanhannity,FALSE,12223
2018-08-21 01:40:00,"August 21, 2018 01:40 AM",Tuesday,0140,Will be going to the Great State of West Virginia on Tuesday Night to campaign and; do a Rally Speech for a hard working and spectacular person A.G. Patrick Morrisey who is running for the U.S. Senate. Patrick has great Energy and; Stamina-I need his VOTE to MAGA. Total Endorsement!,FALSE,12224
2018-08-21 01:53:00,"August 21, 2018 01:53 AM",Tuesday,0153,I am hearing so many great things about the Republican Partys California Gubernatorial Candidate John Cox. He is a very successful businessman who is tired of high Taxes and; Crime. He will Make California Great Again and;  make you proud of your Great State again. Total Endorsement!,FALSE,12225
2018-08-21 08:38:00,"August 21, 2018 08:38 AM",Tuesday,0838,A Blue Wave means Crime and Open Borders. A Red Wave means Safety and Strength!,FALSE,12226
2018-08-21 08:55:00,"August 21, 2018 08:55 AM",Tuesday,0855,Even James Clapper has admonished John Brennan for having gone totally off the rails. Maybe Clapper is being nice to me so he doesnt lose his Security Clearance for lying to Congress!,FALSE,12227
2018-08-21 09:10:00,"August 21, 2018 09:10 AM",Tuesday,0910,Fake News of which there is soooo much (this time the very tired New Yorker) falsely reported that I was going to take the extraordinary step of denying Intelligence Briefings to President Obama. Never discussed or thought of!,FALSE,12228
2018-08-21 09:41:00,"August 21, 2018 09:41 AM",Tuesday,0941,I am sorry to have to reiterate that there are serious and unpleasant consequences to crossing the Border into the United States ILLEGALLY! If there were no serious consequences our country would be overrun with people trying to get in and our system could not handle it!,FALSE,12229
2018-08-21 09:57:00,"August 21, 2018 09:57 AM",Tuesday,0957,Big Rally tonight in West Virginia. Patrick Morrisey is running a GREAT race for U.S. Senate. I have done so much for West Virginia against all odds and having Patrick a real fighter by my side would make things so much easier. See you later. CLEAN COAL!!!!,FALSE,12230
2018-08-21 12:15:00,"August 21, 2018 12:15 PM",Tuesday,1215,Bill DeBlasio the high taxing Mayor of NYC just stole my campaign slogan: PROMISES MADE  PROMISES KEPT! Thats not at all nice. No imagination! @  foxandfriends,FALSE,12231
2018-08-21 12:56:00,"August 21, 2018 12:56 PM",Tuesday,1256,To the incredible people of the Great State of Wyoming: Go VOTE TODAY for Foster Friess - He will be a fantastic Governor! Strong on Crime Borders and; 2nd Amendment. Loves our Military and; our Vets. He has my complete and total Endorsement!,FALSE,12232
2018-08-21 13:22:00,"August 21, 2018 01:22 PM",Tuesday,1322,Join me tonight at the Charleston Civic Center in West Virginia at 7:00pmE! Tickets: ,FALSE,12233
2018-08-21 19:32:00,"August 21, 2018 07:32 PM",Tuesday,1932,Just landed in West Virginia. Big crowd looking forward to seeing everyone soon! #MAGA,FALSE,12234
2018-08-21 22:38:00,"August 21, 2018 10:38 PM",Tuesday,2238,MAKING AMERICA GREAT AGAIN! ,FALSE,12235
2018-08-21 22:45:00,"August 21, 2018 10:45 PM",Tuesday,2245,Thank you West Virginia. I love you! ,FALSE,12236
2018-08-22 10:44:00,"August 22, 2018 10:44 AM",Wednesday,1044,If anyone is looking for a good lawyer I would strongly suggest that you dont retain the services of Michael Cohen!,FALSE,12237
2018-08-22 11:21:00,"August 22, 2018 11:21 AM",Wednesday,1121,I feel very badly for Paul Manafort and his wonderful family. Justice took a 12 year old tax case among other things applied tremendous pressure on him and unlike Michael Cohen he refused to break - make up stories in order to get a deal. Such respect for a brave man!,FALSE,12238
2018-08-22 11:34:00,"August 22, 2018 11:34 AM",Wednesday,1134,A large number of counts ten could not even be decided in the Paul Manafort case. Witch Hunt!,FALSE,12239
2018-08-22 11:37:00,"August 22, 2018 11:37 AM",Wednesday,1137,Michael Cohen plead guilty to two counts of campaign finance violations that are not a crime. President Obama had a big campaign finance violation and it was easily settled!,FALSE,12240
2018-08-22 11:52:00,"August 22, 2018 11:52 AM",Wednesday,1152,Thank you to Democrat Assemblyman Dov Hikind of New York for your very gracious remarks on @  foxandfriends for our deporting a longtime resident Nazi back to Germany! Others worked on this for decades.,FALSE,12241
2018-08-22 13:05:00,"August 22, 2018 01:05 PM",Wednesday,1305,Everyone in the path of #HurricaneLane please prepare yourselves heed the advice of State and local officials and follow @  NWSHonolulu for updates. Be safe! ,FALSE,12242
2018-08-22 14:13:00,"August 22, 2018 02:13 PM",Wednesday,1413,,FALSE,12243
2018-08-22 18:05:00,"August 22, 2018 06:05 PM",Wednesday,1805,,FALSE,12244
2018-08-22 18:07:00,"August 22, 2018 06:07 PM",Wednesday,1807,Longest bull run in the history of the stock market congratulations America!,FALSE,12245
2018-08-22 20:24:00,"August 22, 2018 08:24 PM",Wednesday,2024,,FALSE,12246
2018-08-22 21:01:00,"August 22, 2018 09:01 PM",Wednesday,2101,,FALSE,12247
2018-08-22 22:46:00,"August 22, 2018 10:46 PM",Wednesday,2246,RT @  Scavino45: Today President Trump welcomed the family of @  usairforce Tech. Sgt. John A. Chapman Medal of Honor recipient to the Oval,TRUE,12248
2018-08-22 22:51:00,"August 22, 2018 10:51 PM",Wednesday,2251,I will be interviewed on @  foxandfriends by @  ainsleyearhardt tomorrow from 6:00 A.M. to 9:00 A.M.  Enjoy!,FALSE,12249
2018-08-22 22:56:00,"August 22, 2018 10:56 PM",Wednesday,2256,The only thing that I have done wrong is to win an election that was expected to be won by Crooked Hillary Clinton and the Democrats. The problem is they forgot to campaign in numerous states!,FALSE,12250
2018-08-23 00:18:00,"August 23, 2018 12:18 AM",Thursday,0018,I have asked Secretary of State @  MikePompeo4USA to closely study the South Africa land and farm seizures and expropriations and the large scale killing of farmers. South African Government is now seizing land from white farmers. @  TuckerCarlson  @  FoxNews,FALSE,12251
2018-08-23 00:28:00,"August 23, 2018 12:28 AM",Thursday,0028,I have asked Secretary of State @  SecPompeo to closely study the South Africa land and farm seizures and expropriations and the large scale killing of farmers. South African Government is now seizing land from white farmers. @  TuckerCarlson @  FoxNews,FALSE,12252
2018-08-23 03:10:00,"August 23, 2018 03:10 AM",Thursday,0310,NO COLLUSION - RIGGED WITCH HUNT!,FALSE,12253
2018-08-23 11:44:00,"August 23, 2018 11:44 AM",Thursday,1144,,FALSE,12254
2018-08-23 13:39:00,"August 23, 2018 01:39 PM",Thursday,1339,,FALSE,12255
2018-08-23 14:02:00,"August 23, 2018 02:02 PM",Thursday,1402,,FALSE,12256
2018-08-23 16:08:00,"August 23, 2018 04:08 PM",Thursday,1608,It was my great honor to host the Foreign Investment Risk Review Modernization Act Roundtable today at the @  WhiteHouse! ,FALSE,12257
2018-08-23 17:21:00,"August 23, 2018 05:21 PM",Thursday,1721,I have authorized an emergency disaster declaration to provide Hawaii the necessary support ahead of #HurricaneLane. Our teams are closely coordinating with the state and local authorities. You are in our thoughts! ,FALSE,12258
2018-08-23 19:10:00,"August 23, 2018 07:10 PM",Thursday,1910,.@  cindyhydesmith has helped me put America First! Shes strong on the Wall is helping me create Jobs loves our Vets and fights for our conservative judges...,FALSE,12259
2018-08-23 19:11:00,"August 23, 2018 07:11 PM",Thursday,1911,...Cindy has voted for our Agenda in the Senate 100% of the time and has my complete and total Endorsement. We need Cindy to win in Mississippi!,FALSE,12260
2018-08-24 02:09:00,"August 24, 2018 02:09 AM",Friday,0209,RT @  DanScavino: 2020 odds: @  realDonaldTrump favored more than every other challenger combined via @  SecretsBedard @  dcexaminer https://t.co,TRUE,12261
2018-08-24 02:21:00,"August 24, 2018 02:21 AM",Friday,0221,...And according to Polls would do even better today! ,FALSE,12262
2018-08-24 07:57:00,"August 24, 2018 07:57 AM",Friday,0757,Target CEO raves about the Economy. This is the best consumer environment Ive seen in my career. A big statement from a top executive. But virtually everybody is saying this and; when our Trade Deals are made and; cost cutting done you havent seen anything yet!  @  DRUDGE_REPORT,FALSE,12263
2018-08-24 08:04:00,"August 24, 2018 08:04 AM",Friday,0804,Our Economy is setting records on virtually every front - Probably the best our country has ever done. Tremendous value created since the Election. The World is respecting us again! Companies are moving back to the U.S.A.,FALSE,12264
2018-08-24 08:17:00,"August 24, 2018 08:17 AM",Friday,0817,Department of Justice will not be improperly influenced by political considerations. Jeff this is GREAT what everyone wants so look into all of the corruption on the other side including deleted Emails Comey lies and; leaks Mueller conflicts McCabe Strzok Page Ohr......,FALSE,12265
2018-08-24 08:28:00,"August 24, 2018 08:28 AM",Friday,0828,....FISA abuse Christopher Steele and; his phony and corrupt Dossier the Clinton Foundation illegal surveillance of Trump Campaign Russian collusion by Dems - and so much more. Open up the papers and; documents without redaction? Come on Jeff you can do it the country is waiting!,FALSE,12266
2018-08-24 09:10:00,"August 24, 2018 09:10 AM",Friday,0910,Ex-NSA contractor to spend 63 months in jail over classified information. Gee this is small potatoes compared to what Hillary Clinton did! So unfair Jeff Double Standard.,FALSE,12267
2018-08-24 09:34:00,"August 24, 2018 09:34 AM",Friday,0934,Social Media Giants are silencing millions of people. Cant do this even if it means we must continue to hear Fake News like CNN whose ratings have suffered gravely. People have to figure out what is real and what is not without censorship!,FALSE,12268
2018-08-24 14:10:00,"August 24, 2018 02:10 PM",Friday,1410,,FALSE,12269
2018-08-24 15:36:00,"August 24, 2018 03:36 PM",Friday,1536,I have asked Secretary of State Mike Pompeo not to go to North Korea at this time because I feel we are not making sufficient progress with respect to the denuclearization of the Korean Peninsula...,FALSE,12270
2018-08-24 15:37:00,"August 24, 2018 03:37 PM",Friday,1537,...Additionally because of our much tougher Trading stance with China I do not believe they are helping with the process of denuclearization as they once were (despite the UN Sanctions which are in place)...,FALSE,12271
2018-08-24 15:36:00,"August 24, 2018 03:36 PM",Friday,1536,...Secretary Pompeo looks forward to going to North Korea in the near future most likely after our Trading relationship with China is resolved. In the meantime I would like to send my warmest regards and respect to Chairman Kim. I look forward to seeing him soon!,FALSE,12272
2018-08-24 21:26:00,"August 24, 2018 09:26 PM",Friday,2126,Thank you. I love you Ohio! ,FALSE,12273
2018-08-24 22:20:00,"August 24, 2018 10:20 PM",Friday,2220,I spoke with Governor David Ige of Hawaii today to express our full support for the people of Hawaii as the State is impacted by #HurricaneLane. The Federal Government is fully committed to helping the people of Hawaii. ,FALSE,12274
2018-08-24 22:27:00,"August 24, 2018 10:27 PM",Friday,2227,Congratulations to new Australian Prime Minister Scott Morrison. There are no greater friends than the United States and Australia!,FALSE,12275
2018-08-24 22:40:00,"August 24, 2018 10:40 PM",Friday,2240,Great to see the Senate working on solutions to end the secrecy around ridiculously high drug prices something I called for in my drug pricing Blueprint. Will now work with the House to help American patients! #AmericanPatientsFirst,FALSE,12276
2018-08-25 00:13:00,"August 25, 2018 12:13 AM",Saturday,0013,Great #StateDinner2018 in Ohio tonight! Together we are MAKING AMERICA GREAT AGAIN! ,FALSE,12277
2018-08-25 01:35:00,"August 25, 2018 01:35 AM",Saturday,0135,Happy birthday Vince you are truly one of the greats! ,FALSE,12278
2018-08-25 10:16:00,"August 25, 2018 10:16 AM",Saturday,1016,Michaels Cohens attorney clarified the record saying his client does not know if President Trump knew about the Trump Tower meeting (out of which came nothing!). The answer is that I did NOT know about the meeting. Just another phony story by the Fake News Media!,FALSE,12279
2018-08-25 10:36:00,"August 25, 2018 10:36 AM",Saturday,1036,Jeff Sessions said he wouldnt allow politics to influence him only because he doesnt understand what is happening underneath his command position. Highly conflicted Bob Mueller and his gang of 17 Angry Dems are having a field day as real corruption goes untouched. No Collusion!,FALSE,12280
2018-08-25 10:46:00,"August 25, 2018 10:46 AM",Saturday,1046,.@  LindseyGrahamSC  Every President deserves an Attorney General they have confidence in. I believe every President has a right to their Cabinet these are not lifetime appointments. You serve at the pleasure of the President.,FALSE,12281
2018-08-25 11:05:00,"August 25, 2018 11:05 AM",Saturday,1105,Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails many of which are REALLY BAD. Also gave false election info. I feel sure that we will soon be getting to the bottom of all of this corruption. At some point I may have to get involved!,FALSE,12282
2018-08-25 11:11:00,"August 25, 2018 11:11 AM",Saturday,1111,The FBI only looked at 3000 of 675000 Crooked Hillary Clinton Emails. They purposely didnt look at the disasters. This news is just out. @  FoxNews,FALSE,12283
2018-08-25 11:14:00,"August 25, 2018 11:14 AM",Saturday,1114,The FBI looked at less than 1% of Crookeds Emails!,FALSE,12284
2018-08-25 11:22:00,"August 25, 2018 11:22 AM",Saturday,1122,Our relationship with Mexico is getting closer by the hour. Some really good people within both the new and old government and all working closely together....A big Trade Agreement with Mexico could be happening soon!,FALSE,12285
2018-08-25 21:45:00,"August 25, 2018 09:45 PM",Saturday,2145,Stock Market hit all time high on Friday. Congratulations U.S.A.!,FALSE,12286
2018-08-25 22:44:00,"August 25, 2018 10:44 PM",Saturday,2244,My deepest sympathies and respect go out to the family of Senator John McCain. Our hearts and prayers are with you!,FALSE,12287
2018-08-26 11:21:00,"August 26, 2018 11:21 AM",Sunday,1121,RT @  realDonaldTrump: Department of Justice will not be improperly influenced by political considerations. Jeff this is GREAT what every,TRUE,12288
2018-08-26 11:22:00,"August 26, 2018 11:22 AM",Sunday,1122,RT @  realDonaldTrump: ....FISA abuse Christopher Steele and; his phony and corrupt Dossier the Clinton Foundation illegal surveillance of Tr,TRUE,12289
2018-08-26 12:24:00,"August 26, 2018 12:24 PM",Sunday,1224,RT @  realDonaldTrump: Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails many of which are REALLY BAD. Also gav,TRUE,12290
2018-08-26 12:25:00,"August 26, 2018 12:25 PM",Sunday,1225,RT @  realDonaldTrump: Social Media Giants are silencing millions of people. Cant do this even if it means we must continue to hear Fake New,TRUE,12291
2018-08-26 12:27:00,"August 26, 2018 12:27 PM",Sunday,1227,...And it will get as I have always said much better from even here! ,FALSE,12292
2018-08-26 12:31:00,"August 26, 2018 12:31 PM",Sunday,1231,Fantastic numbers on consumer spending released on Friday. Stock Market hits all time high!,FALSE,12293
2018-08-26 20:01:00,"August 26, 2018 08:01 PM",Sunday,2001,Mainstream Media tries to rewrite history to credit Obama for Trump accomplishments. Since President Trump took office the economy is booming. The stronger the economy gets the more desperate his critics are. O had weakest recovery since Great Depression. @  WashTimes,FALSE,12294
2018-08-26 22:39:00,"August 26, 2018 10:39 PM",Sunday,2239,Over 90% approval rating for your all time favorite (I hope) President within the Republican Party and 52% overall. This despite all of the made up stories by the Fake News Media trying endlessly to make me look as bad and evil as possible. Look at the real villains please!,FALSE,12295
2018-08-27 10:57:00,"August 27, 2018 10:57 AM",Monday,1057,Thank you to the great @  JimBrownNFL32 perhaps the greatest running back of all time for your wonderful words and support. Since our meeting in New York African-American UNEMPLOYMENT has reached the LOWEST LEVEL IN HISTORY. You get it!,FALSE,12296
2018-08-27 11:37:00,"August 27, 2018 11:37 AM",Monday,1137,The Fake News Media worked hard to get Tiger Woods to say something that he didnt want to say. Tiger wouldnt play the game - he is very smart. More importantly he is playing great golf again!,FALSE,12297
2018-08-27 11:39:00,"August 27, 2018 11:39 AM",Monday,1139,A big deal looking good with Mexico!,FALSE,12298
2018-08-27 15:19:00,"August 27, 2018 03:19 PM",Monday,1519,Rick Scott of Florida is doing a fantastic job as Governor. Jobs are pouring into the State and its economic health is better than ever before. He is strong on Crime Borders and loves our Military and Vets. Vote for Rick on Tuesday!,FALSE,12299
2018-08-27 15:20:00,"August 27, 2018 03:20 PM",Monday,1520,Congressman Ron DeSantis is a special person who has done an incredible job. He is running in Tuesdays Primary for Governor of Florida.Strong on Crime Borders and wants Low Taxes. He will be a great Governor and has my full and total Endorsement!,FALSE,12300
2018-08-27 15:22:00,"August 27, 2018 03:22 PM",Monday,1522,Governor Doug Ducey of Arizona is doing a great job. It would be really nice to show your support tomorrow by voting for him in Tuesdays Primary. Doug is strong on Crime the Border and our Second Amendment. Loves our Military and; our Vets. He has my full and complete Endorsement.,FALSE,12301
2018-08-27 16:11:00,"August 27, 2018 04:11 PM",Monday,1611,United States-Mexico Trade Agreement:  ,FALSE,12302
2018-08-27 20:07:00,"August 27, 2018 08:07 PM",Monday,2007,RT @  FLOTUS: It was a pleasure having @  FirstLadyKenya at the @  WhiteHouse today.  I enjoyed learning about @  BeyondZeroKenya and; discussing our,TRUE,12303
2018-08-27 20:08:00,"August 27, 2018 08:08 PM",Monday,2008,.@  FLOTUS Melania and I were honored to welcome the President of the Republic of Kenya @  UKenyatta and Mrs. Margaret Kenyatta to the @  WhiteHouse today! ,FALSE,12304
2018-08-27 23:18:00,"August 27, 2018 11:18 PM",Monday,2318,VOTE FOR RON! ,FALSE,12305
2018-08-28 07:24:00,"August 28, 2018 07:24 AM",Tuesday,0724,Google search results for Trump News shows only the viewing/reporting of Fake New Media. In other words they have it RIGGED for me and; others so that almost all stories and; news is BAD. Fake CNN is prominent. Republican/Conservative and; Fair Media  is shut out. Illegal?  96% of...,FALSE,12306
2018-08-28 07:34:00,"August 28, 2018 07:34 AM",Tuesday,0734,....results on Trump News are from National Left-Wing Media very dangerous. Google and; others are suppressing voices of Conservatives and hiding information and news that is good. They are controlling what we can and; cannot see. This is a very serious situation-will be addressed!,FALSE,12307
2018-08-28 07:54:00,"August 28, 2018 07:54 AM",Tuesday,0754,President Trump has done more for minority groups in this country than any president in decades.  @  LouDobbs,FALSE,12308
2018-08-28 07:57:00,"August 28, 2018 07:57 AM",Tuesday,0757,NASDAQ has just gone above 8000 for the first time in history!,FALSE,12309
2018-08-28 12:21:00,"August 28, 2018 12:21 PM",Tuesday,1221,I smile at Senators and others talking about how good free trade is for the U.S. What they dont say is that we lose Jobs and over 800 Billion Dollars a year on really dumb Trade Deals....and these same countries Tariff us to death. These lawmakers are just fine with this!,FALSE,12310
2018-08-28 13:02:00,"August 28, 2018 01:02 PM",Tuesday,1302,Google search results for Trump News shows only the viewing/reporting of Fake News Media. In other words they have it RIGGED for me and; others so that almost all stories and; news is BAD. Fake CNN is prominent. Republican/Conservative and; Fair Media is shut out. Illegal? 96% of....,FALSE,12311
2018-08-28 13:03:00,"August 28, 2018 01:03 PM",Tuesday,1303,....results on Trump News are from National Left-Wing Media very dangerous. Google and; others are suppressing voices of Conservatives and hiding information and news that is good. They are controlling what we can and; cannot see. This is a very serious situation-will be addressed!,FALSE,12312
2018-08-28 15:28:00,"August 28, 2018 03:28 PM",Tuesday,1528,Consumer confidence pops in August to highest level since October 2000 ,FALSE,12313
2018-08-28 18:50:00,"August 28, 2018 06:50 PM",Tuesday,1850,,FALSE,12314
2018-08-28 22:32:00,"August 28, 2018 10:32 PM",Tuesday,2232,Such a fantastic win for Ron DeSantis and the people of the Great State of Florida. Ron will be a fantastic Governor. On to November!,FALSE,12315
2018-08-28 22:48:00,"August 28, 2018 10:48 PM",Tuesday,2248,Congratulations to Governor Rick Scott of Florida on his conclusive Republican Primary Win. He will be a great Senator!,FALSE,12316
2018-08-28 23:16:00,"August 28, 2018 11:16 PM",Tuesday,2316,Report just out: China hacked Hillary Clintons private Email Server. Are they sure it wasnt Russia (just kidding!)? What are the odds that the FBI and DOJ are right on top of this? Actually a very big story. Much classified information!,FALSE,12317
2018-08-28 23:21:00,"August 28, 2018 11:21 PM",Tuesday,2321,Add the 2026 World Cup to our long list of accomplishments!,FALSE,12318
2018-08-29 00:19:00,"August 29, 2018 12:19 AM",Wednesday,0019,Our new Trade Deal with Mexico focuses on FARMERS GROWTH for our country tearing down TRADE BARRIERS JOBS and having companies continue to POUR BACK INTO OUR COUNTRY. It will be a big hit!,FALSE,12319
2018-08-29 00:26:00,"August 29, 2018 12:26 AM",Wednesday,0026,New Poll - A majority of Americans think that John Brennan and James Comey should have their Security Clearances Revoked. Not surprised! @  FoxNews,FALSE,12320
